color,director_name,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,Andrew Steggall,109,,Departure ,162,English,UK,,1100000,2015,7,75
Color,Ben Lewin,95,5997134,The Sessions ,36381,English,USA,R,1000000,2012,7.2,11000
Color,Robert Kenner,94,4417124,"Food, Inc. ",42389,English,USA,PG,,2008,7.9,37000
Color,Andrew Erwin,107,5355847,October Baby ,6110,English,USA,PG-13,,2011,6.8,0
Color,Brad Anderson,104,3386698,Next Stop Wonderland ,4195,English,USA,R,1000000,1998,6.7,392
Color,Jason Reitman,96,143492840,Juno ,414345,English,USA,PG-13,7500000,2007,7.5,10000
Color,Craig Johnson,93,5283379,The Skeleton Twins ,31254,English,USA,R,,2014,6.8,0
Color,Sean Durkin,102,2981638,Martha Marcy May Marlene ,40425,English,USA,R,,2011,6.9,0
Color,Gillian Robespierre,84,3122616,Obvious Child ,16594,English,USA,R,,2014,6.8,0
Color,Courtney Hunt,97,2508841,Frozen River ,21746,English,USA,R,1000000,2008,7.2,0
Color,Morgan Neville,91,4946250,20 Feet from Stardom ,9540,English,USA,PG-13,1000000,2013,7.4,14000
Color,James Toback,84,1950218,Two Girls and a Guy ,5933,English,USA,R,1000000,1997,5.6,387
Color,Nicole Holofcener,86,1277257,Walking and Talking ,2629,English,UK,R,1000000,1996,6.8,227
Color,Peter Cattaneo,91,45857453,The Full Monty ,82232,English,UK,R,3500000,1997,7.2,0
Color,Chris Paine,92,1677838,Who Killed the Electric Car? ,11283,English,USA,PG,1000000,2006,7.7,0
Color,Greg Berlanti,94,1744858,The Broken Hearts Club: A Romantic Comedy ,6084,English,USA,R,1000000,2000,7,671
Color,Don Coscarelli,92,,Bubba Ho-Tep ,38893,English,USA,R,1000000,2002,7.2,0
Color,Rob Letterman,103,80021740,Goosebumps ,47988,English,USA,PG,58000000,2015,6.4,35000
Color,Marc Levin,100,982214,Slam ,1976,English,USA,R,1000000,1998,7.2,603
Color,Richard Dutcher,119,798341,Brigham City ,983,English,USA,PG-13,1000000,2001,7.2,100
 Black and White,Khalid Mohamed,167,610991,Fiza ,2715,Hindi,India,,1000000,2000,6.2,92
Color,Mel Brooks,92,,History of the World: Part I ,36559,English,USA,R,11000000,1981,6.9,0
Color,Trey Parker,92,582024,Orgazmo ,30396,English,USA,NC-17,1000000,1997,6.2,0
Color,David Gordon Green,108,548712,All the Real Girls ,9233,English,USA,R,2500000,2003,6.9,571
Color,Finn Taylor,97,464655,Dream with the Fishes ,1524,English,USA,R,1000000,1997,7,166
Color,Karen Moncrieff,88,464126,Blue Car ,3142,English,USA,R,1000000,2002,6.7,115
Color,José Luis Valenzuela,100,428535,Luminarias ,505,English,USA,R,1000000,2000,3.6,24
Color,Gia Coppola,100,750100,Palo Alto ,19752,English,USA,R,,2013,6.3,0
Color,Scandar Copti,124,621240,Ajami ,4999,Arabic,Germany,,,2009,7.4,0
Color,Goran Dukic,88,104077,Wristcutters: A Love Story ,46076,English,USA,R,1000000,2006,7.4,11000
Color,Mike Cahill,106,334658,I Origins ,75633,English,USA,R,,2014,7.3,32000
Color,Efram Potelle,79,279282,The Battle of Shaker Heights ,3806,English,USA,PG-13,1000000,2003,6.1,150
Color,Peter Jackson,135,43982842,The Lovely Bones ,125114,English,USA,PG-13,65000000,2009,6.7,16000
Color,Joshua Oppenheimer,96,484221,The Act of Killing ,23836,Indonesian,UK,Not Rated,1000000,2012,8.2,20000
Color,Alex Gibney,53,274661,Taxi to the Dark Side ,10564,English,USA,R,1000000,2007,7.7,0
Color,Paul Crowder,97,144431,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,1290,English,UK,PG-13,1000000,2006,7.3,587
Color,Rohit Jagessar,120,227241,Guiana 1838 ,56,English,USA,Unrated,,2004,7.4,32
Color,Griffin Dunne,90,112521,Lisa Picard Is Famous ,455,English,USA,PG-13,,2000,5.7,25
Color,Anthony Powell,91,287761,Antarctica: A Year on Ice ,2482,English,New Zealand,PG,1000000,2013,7.6,0
Color,Kief Davidson,93,100240,A Lego Brickumentary ,1220,English,Denmark,G,1000000,2014,6.8,0
Color,Johnny Remo,112,96734,Hardflip ,606,English,USA,PG-13,1000000,2012,5.6,706
Color,Vivek Agnihotri,160,49000,Chocolate: Deep Dark Secrets ,1524,Hindi,India,,1500000,2005,4.8,31
Color,Ti West,95,100659,The House of the Devil ,30160,English,USA,R,900000,2009,6.4,0
Color,Nick Tomnay,93,48430,The Perfect Host ,20176,English,USA,R,500000,2010,6.8,0
Color,John Hamburg,88,21210,Safe Men ,2735,English,USA,R,1000000,1998,6.1,157
Color,Nickolas Perry,105,,Speedway Junky ,1434,English,USA,R,1000000,1999,5.2,27
Color,Dan Zukovic,98,22434,The Last Big Thing ,334,English,USA,R,,1996,6.9,43
Color,Craig Mazin,82,12996,The Specials ,1938,English,USA,R,1000000,2000,6,210
Color,Becky Smith,89,,16 to Life ,397,English,USA,,1000000,2009,6.3,143
 Black and White,Eric Nicholas,78,10018,Alone with Her ,3228,English,USA,Not Rated,1000000,2006,6.1,244
Color,Benjamin Dickinson,97,62480,Creative Control ,1048,English,USA,R,1000000,2015,5.5,793
Color,Hal Haberman,81,6387,Special ,4862,English,USA,R,1000000,2006,6.9,0
Color,Darren Stein,90,5494,Sparkler ,377,English,USA,R,,1997,5.6,17
Color,A. Raven Cruz,97,,The Helix... Loaded ,534,English,USA,R,1000000,2005,1.9,128
Color,Brian Trenchard-Smith,88,721,In Her Line of Fire ,783,English,Germany,R,1000000,2006,4.1,42
Color,Frank Whaley,96,703,The Jimmy Show ,480,English,USA,R,1500000,2001,5.4,47
Color,Amat Escalante,105,,Heli ,3499,Spanish,Mexico,Not Rated,1000000,2013,6.8,0
Color,Wajahat Rauf,,,Karachi se Lahore ,876,Urdu,Pakistan,,1000000,2015,7,259
Color,Katherine Brooks,76,,Loving Annabelle ,9190,English,USA,Not Rated,1000000,2006,6.7,501
Color,David Cross,96,,Hits ,1359,English,USA,,1000000,2014,5.8,903
Color,Randall Rubin,99,,Jimmy and Judy ,1420,English,USA,R,1000000,2006,6.2,138
Color,Robert Bennett,90,,Frat Party ,1612,English,USA,R,1000000,2009,2.8,297
 Black and White,Guy Hamilton,94,,The Party's Over ,340,English,UK,,,1965,7.3,32
Color,Mary Pat Kelly,87,,Proud ,275,English,USA,PG,1000000,2004,5.8,141
Color,Lori Petty,93,,The Poker House ,3943,English,USA,R,,2008,6.5,599
Color,Charlie Levi,90,,Childless ,33,English,USA,R,1000000,2008,6.1,3
Color,Kevin Hamedani,89,,ZMD: Zombies of Mass Destruction ,3650,English,USA,R,500000,2009,5.1,0
Color,David DeCoteau,83,,Snow White: A Deadly Summer ,634,English,USA,PG-13,1000000,2012,2.2,150
Color,Mikel Rueda,96,,Hidden Away ,955,Spanish,Spain,Unrated,,2014,7.2,68
Color,Stefan C. Schaefer,90,,My Last Day Without You ,982,English,USA,,1000000,2011,5.7,370
Color,Michael Taliferro,138,,Steppin: The Movie ,293,English,USA,PG-13,1000000,2009,3.4,41
Color,David DeCoteau,84,,Doc Holliday's Revenge ,93,English,USA,PG-13,1000000,2014,3.8,54
Color,Katie Aselton,83,,Black Rock ,6531,English,USA,R,,2012,4.7,0
Color,Robert Heath,96,,Truth or Die ,6513,English,UK,Not Rated,1000000,2012,5.6,968
Color,D. Stevens,94,,The Pet ,425,English,USA,,1000000,2006,3.9,91
Color,Jeffrey St. Jules,90,,Bang Bang Baby ,137,English,Canada,,1000000,2014,5.4,48
Color,Robert Hall,95,,Fear Clinic ,6256,English,USA,R,1000000,2015,5.2,936
Color,K. King,93,,Zombie Hunter ,2057,English,USA,Not Rated,1000000,2013,3.5,0
,Jonathan Meyers,111,,A Fine Step ,207,,USA,PG,1000000,2014,5.3,212
Color,Danny Boyle,101,2319187,Trance ,92640,English,UK,R,20000000,2013,7,23000
Color,Ralph Nelson,103,,Charly ,4998,English,USA,PG,,1968,7.1,785
Color,Blair Erickson,87,,Banshee Chapter ,6265,English,Germany,R,950000,2013,5.5,2000
Color,,30,,Jesse             ,954,English,USA,,,,5.9,57
Color,Allison Burnett,100,,Ask Me Anything ,7870,English,USA,Not Rated,950000,2014,6,884
Color,Richard Schenkman,90,,And Then Came Love ,443,English,USA,,989000,2007,4.8,42
Color,Sanjay Rawal,83,,Food Chains ,265,English,USA,,913000,2014,7.1,489
 Black and White,Elia Kazan,108,9600000,On the Waterfront ,100890,English,USA,Not Rated,910000,1954,8.2,0
Color,Kat Coiro,100,20186,L!fe Happens ,6025,English,USA,R,930000,2011,5.7,995
Color,Cristian Mungiu,113,1185783,"4 Months, 3 Weeks and 2 Days ",44763,Romanian,Romania,Not Rated,590000,2007,7.9,14000
Color,Brian Dorton,97,,The Horror Network Vol. 1 ,139,English,USA,,3000000,2015,7.3,52
Color,David Slade,104,1007962,Hard Candy ,131969,English,USA,R,950000,2005,7.1,12000
Color,Jamie Babbit,91,381186,The Quiet ,13485,English,USA,R,900000,2005,6.4,698
Color,Maryam Keshavarz,107,439958,Circumstance ,6277,Persian,France,R,,2011,5.9,0
Color,Ryan Coogler,85,16097842,Fruitvale Station ,53919,English,USA,R,900000,2013,7.5,17000
Color,Ramaa Mosley,101,6643,The Brass Teapot ,11965,English,USA,R,900000,2012,6.4,0
Color,James Algar,70,102797150,Bambi ,94225,English,USA,Approved,,1942,7.4,0
Color,Charles Herman-Wurmfeld,88,442638,The Hammer ,5489,English,USA,R,850000,2007,7.3,337
Color,Ric Roman Waugh,112,42919096,Snitch ,64748,English,USA,PG-13,15000000,2013,6.5,12000
Color,C. Jay Cox,107,819939,Latter Days ,14580,English,USA,R,850000,2003,7.2,0
Color,Mariette Monpierre,78,,Elza ,19,French,France,,900000,2011,6.7,24
Color,Tommy Oliver,90,,1982 ,122,English,USA,R,1000000,2013,7.1,181
Color,Jamie Travis,88,1243961,"For a Good Time, Call... ",13421,English,USA,R,850000,2012,6,0
Color,Lee Toland Krieger,92,3094687,Celeste & Jesse Forever ,24391,English,USA,R,,2012,6.7,0
Color,Rich Christiano,95,15278,Time Changer ,1742,English,USA,PG,825000,2002,5.6,409
Color,Paul Andrew Williams,85,,London to Brighton ,7308,English,UK,R,500000,2006,7,933
Color,Nick Love,86,,American Hero ,2706,English,USA,,990000,2015,4.9,549
Color,Natalie Bible',90,,Windsor Drive ,169,English,USA,,100000,2015,3.2,312
Color,Asghar Farhadi,123,7098492,A Separation ,151812,Persian,Iran,PG-13,500000,2011,8.4,48000
Color,Justin Molotnikov,93,,Crying with Laughter ,190,English,UK,,,2009,6.9,33
Color,Todd Solondz,88,4771000,Welcome to the Dollhouse ,26513,English,USA,R,800000,1995,7.5,0
Color,Victor Nunez,114,1001437,Ruby in Paradise ,2039,English,USA,R,800000,1993,7.2,81
Color,Peter Sollett,88,2073984,Raising Victor Vargas ,4743,English,France,R,800000,2002,7.2,219
 Black and White,Georg Wilhelm Pabst,110,9950,Pandora's Box ,7431,German,Germany,Not Rated,,1929,8,926
Color,Daniel Davila,95,,Harrison Montgomery ,59,English,USA,,850000,2008,7.4,18
Color,Jorge Gaggero,83,,Live-In Maid ,772,Spanish,Argentina,Unrated,800000,2004,7.2,83
Color,Rod Lurie,104,144583,Deterrence ,2256,English,France,R,800000,1999,6.5,130
Color,Michael Burke,94,,The Mudge Boy ,3480,English,USA,R,800000,2003,7.2,396
Color,Catherine Jelski,87,58163,The Young Unknowns ,122,English,USA,R,,2000,4.2,4
Color,Shane Dawson,93,35688,Not Cool ,4167,English,USA,Not Rated,600000,2014,5.1,0
Color,Tommy Wirkola,91,41709,Dead Snow ,54601,Norwegian,Norway,Not Rated,800000,2009,6.4,23000
Color,Ryan Little,90,1310270,Saints and Soldiers ,17725,English,USA,PG-13,780000,2003,6.8,1000
Color,Clark Baker,14,,Vessel ,292,English,USA,,,2012,6.2,14
Color,George Lucas,112,115000000,American Graffiti ,63839,English,USA,PG,777000,1973,7.5,0
Color,Robert Greenwald,75,,Iraq for Sale: The War Profiteers ,1477,English,USA,,750000,2006,7.7,274
Color,Matt Maiellaro,86,5518918,Aqua Teen Hunger Force Colon Movie Film for Theaters ,12160,English,USA,R,750000,2007,6.9,307
Color,Colin Trevorrow,86,4007792,Safety Not Guaranteed ,101287,English,USA,R,750000,2012,7,31000
Color,Leslie Small,89,7705974,Kevin Hart: Laugh at My Pain ,3543,English,USA,R,,2011,7.5,614
Color,Ben Wheatley,95,26297,Kill List ,25750,English,UK,Not Rated,500000,2011,6.3,0
Color,Ti West,101,77501,The Innkeepers ,27260,English,USA,R,750000,2011,5.5,0
Color,David S. Goyer,89,42638165,The Unborn ,42183,English,USA,PG-13,16000000,2009,4.8,0
Color,Bernardo Bertolucci,106,,The Conformist ,17813,Italian,Italy,R,750000,1970,8.1,0
Color,Neil Burger,88,47329,Interview with the Assassin ,1661,English,USA,R,750000,2002,6.6,163
Color,Oliver Blackburn,99,18378,Donkey Punch ,9376,English,UK,R,900000,2008,5.2,0
Color,Jonathan Levine,90,,All the Boys Love Mandy Lane ,25951,English,USA,R,750000,2006,5.6,2000
Color,Christopher Hutson,95,,Bled ,851,English,USA,R,750000,2009,3.1,128
 Black and White,Fred Zinnemann,85,,High Noon ,80193,English,USA,PG,750000,1952,8.1,3000
Color,Steve James,170,7830611,Hoop Dreams ,18980,English,USA,PG-13,700000,1994,8.3,0
Color,David LaChapelle,86,3278611,Rize ,2877,English,USA,PG-13,,2005,7.1,903
Color,Joseph Kosinski,,,Destiny ,3089,English,USA,,,2014,8.1,1000
Color,Michael Cuesta,97,1141829,L.I.E. ,8509,English,USA,NC-17,700000,2001,7.2,420
Color,Caryn Waechter,104,,The Sisterhood of Night ,1354,English,USA,PG-13,1000000,2014,6.3,523
Color,Emily Dell,88,,B-Girl ,551,English,USA,PG-13,,2009,4,303
Color,Peter Jackson,201,218051260,King Kong ,316027,English,New Zealand,PG-13,207000000,2005,7.2,0
Color,Jaume Collet-Serra,108,32048809,House of Wax ,94463,English,Australia,R,30000000,2005,5.3,0
Color,Ryan Fleck,106,2694973,Half Nelson ,70885,English,USA,R,700000,2006,7.2,0
Color,Jennifer Wynne Farmer,107,10508,Naturally Native ,103,English,USA,PG-13,700000,1998,6.5,102
Color,Christopher Scott Cherot,84,2301777,Hav Plenty ,819,English,USA,R,650000,1997,6.5,161
Color,H.M. Coakley,91,,Adulterers ,514,English,USA,,750000,2015,4.9,158
 Black and White,Randy Moore,90,169719,Escape from Tomorrow ,7384,English,USA,Not Rated,,2013,5.2,0
Color,Chris Atkins,103,,Starsuckers ,474,English,UK,,400000,2009,7.4,203
Color,Bill Benenson,71,,The Hadza: Last of the First ,5,English,USA,,650000,2014,7.4,5
Color,Ryan Smith,90,,After ,3699,English,USA,PG-13,650000,2012,5.4,1000
Color,Travis Romero,67,,Treachery ,344,English,USA,,625000,2013,3.9,0
Color,Anna Mastro,94,,Walter ,1432,English,USA,,700000,2015,5.3,0
 Black and White,Mark Sandrich,81,3000000,Top Hat ,13269,English,USA,Approved,609000,1935,7.8,1000
 Black and White,Daniel Myrick,81,140530114,The Blair Witch Project ,186786,English,USA,R,60000,1999,6.4,0
Color,Michael Wadleigh,215,13300000,Woodstock ,12631,English,USA,R,600000,1970,8.1,0
Color,John Landis,83,,The Kentucky Fried Movie ,13915,English,USA,R,650000,1977,6.5,0
Color,Jon Gunn,106,171988,Mercy Streets ,448,English,USA,PG-13,600000,2000,5.6,12
Color,Gene Teigland,103,23616,Arnolds Park ,94,English,USA,PG-13,600000,2007,5.6,11
Color,Scott Ziehl,90,13493,Broken Vessels ,531,English,USA,R,600000,1998,6.6,51
Color,Richard Montoya,88,79043,Water & Power ,85,English,USA,Not Rated,,2013,6.3,358
Color,Johanna Schwartz,105,,They Will Have to Kill Us First ,74,French,UK,,400000,2015,7.7,34
Color,William Gazecki,115,,Crop Circles: Quest for Truth ,204,English,USA,,750000,2002,7,32
Color,Lance McDaniel,90,,Light from the Darkroom ,6,English,USA,PG-13,600000,2014,8,9
Color,Thomas Lilti,102,,Irreplaceable ,389,French,France,,,2016,7.2,36
Color,Michael Walker,98,,The Maid's Room ,719,English,USA,,600000,2013,4.5,128
 Black and White,Richard Lester,87,515005,A Hard Day's Night ,31429,English,UK,Approved,560000,1964,7.7,0
Color,U. Roberto Romano,80,2245,The Harvest/La Cosecha ,57,English,USA,,560000,2011,7.2,88
Color,Amy Holden Jones,88,,Love Letters ,487,English,USA,R,550000,1983,6.1,7
Color,Blaz Zavrsnik,83,,Julija in alfa Romeo ,86,Slovenian,Slovenia,,500000,2015,6.4,18
Color,Alex Kendrick,122,33451479,Fireproof ,17068,English,USA,PG,500000,2008,6.5,0
Color,Pan Nalin,115,,Faith Connections ,113,Hindi,India,,550000,2013,7,126
Color,Joe Camp,86,39552600,Benji ,3411,English,USA,G,500000,1974,6.1,816
Color,Chris Kentis,79,30500882,Open Water ,42256,English,USA,R,500000,2003,5.7,0
Color,Matt Walsh,87,,High Road ,1305,English,USA,R,,2011,5.4,244
Color,John 'Bud' Cardos,97,17000000,Kingdom of the Spiders ,3274,English,USA,PG,500000,1977,5.9,0
Color,Marilyn Agrelo,105,8044906,Mad Hot Ballroom ,3156,English,USA,PG,,2005,7.5,588
Color,Tom McCarthy,89,5739376,The Station Agent ,58260,English,USA,R,500000,2003,7.7,0
Color,Brian Baugh,120,3773863,To Save a Life ,4583,English,USA,PG-13,1000000,2009,7.1,0
Color,Patrick Creadon,94,3117666,Wordplay ,3394,English,USA,PG,,2006,7.4,694
Color,Barry W. Blaustein,108,2047570,Beyond the Mat ,6790,English,USA,R,500000,1999,7.6,491
Color,Kurt Hale,102,1250798,The Singles Ward ,1099,English,USA,PG,500000,2002,6.4,43
Color,Siddiq Barmak,83,1127331,Osama ,7559,Dari,Afghanistan,PG-13,46000,2003,7.4,0
Color,Joseph Dorman,93,906666,Sholem Aleichem: Laughing in the Darkness ,154,English,USA,Unrated,500000,2011,6.8,287
Color,Greg Harrison,86,1114943,Groove ,3562,English,USA,R,500000,2000,6.5,0
Color,Kurt Hale,101,1111615,The R.M. ,651,English,USA,PG,500000,2003,6,44
Color,Michael Polish,111,985341,Twin Falls Idaho ,3479,English,USA,R,500000,1999,7.3,180
Color,Jacob Aaron Estes,90,603943,Mean Creek ,26407,English,USA,R,500000,2004,7.3,1000
 Black and White,Morgan J. Freeman,86,334041,Hurricane Streets ,1038,English,USA,R,500000,1997,6.5,51
Color,Eric Schaeffer,98,295468,Never Again ,709,English,USA,R,500000,2001,6,139
Color,Neema Barnette,91,243347,Civil Brand ,553,English,USA,R,500000,2002,5.3,86
Color,Steve Buscemi,91,154077,Lonesome Jim ,6884,English,USA,R,500000,2005,6.6,238
Color,Joe Swanberg,90,342936,Drinking Buddies ,45928,English,USA,R,,2013,6.1,0
Color,Molly Bernstein,88,151389,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,774,English,USA,,500000,2012,7.1,590
 Black and White,Akira Kurosawa,202,269061,Seven Samurai ,229012,Japanese,Japan,Unrated,2000000,1954,8.7,11000
Color,Marius A. Markevicius,89,133778,The Other Dream Team ,3086,English,USA,Not Rated,500000,2012,8.4,0
 Black and White,Tom DiCillo,97,,Johnny Suede ,3013,English,Switzerland,R,500000,1991,5.8,344
Color,Justin Lin,84,52850,Finishing the Game: The Search for a New Bruce Lee ,1656,English,USA,Not Rated,500000,2007,6.2,155
Color,Quentin Dupieux,82,98017,Rubber ,26185,English,France,R,500000,2010,5.8,46000
Color,Tim Johnson,94,177343675,Home ,70136,English,USA,PG,135000000,2015,6.7,26000
Color,C. Jay Cox,100,31937,Kiss the Bride ,1358,English,USA,R,500000,2007,5.7,60
Color,Alex Smith,112,13134,The Slaughter Rule ,2004,English,USA,R,500000,2002,6.1,183
Color,Gareth Edwards,94,237301,Monsters ,75669,English,UK,R,500000,2010,6.4,19000
Color,Jonathan Parker,87,,The Californians ,299,English,USA,PG,,2005,5,29
Color,Sol Tryon,91,12055,The Living Wake ,739,English,USA,PG-13,500000,2007,6.5,339
Color,Alex Craig Mann,87,1332,Detention of the Dead ,2038,English,USA,Not Rated,500000,2012,4.6,898
Color,Hao Ning,98,,Crazy Stone ,2097,Mandarin,China,,3000000,2006,7.7,23
Color,Stephen Kijak,95,,Scott Walker: 30 Century Man ,1006,English,UK,,500000,2006,7.3,808
Color,Marc Forster,87,,Everything Put Together ,601,English,USA,R,100000,2000,6.6,22
Color,Andrew Niccol,102,316842,Good Kill ,15756,English,USA,R,,2014,6.4,0
Color,Daston Kalili,127,,Insomnia Manica ,16,English,USA,,500000,2005,5.8,0
Color,William Gazecki,96,,The Outrageous Sophie Tucker ,38,English,USA,,500000,2014,7.2,16
Color,Ol Parker,103,,Now Is Good ,26863,English,UK,PG-13,,2012,7.2,0
Color,Michael Hoffman Jr.,104,,Girls Gone Dead ,2012,English,USA,R,500000,2012,3.5,0
Color,Patrick Gilles,90,,America Is Still the Place ,22,English,USA,,,2015,7.5,337
Color,Georgia Hilton,122,,Subconscious ,292,English,USA,R,,2015,2.2,353
Color,Tamra Davis,93,37188667,Crossroads ,34219,English,USA,PG-13,12000000,2002,3.3,0
Color,Jack Heller,90,,Enter Nowhere ,5025,English,USA,R,500000,2011,6.6,701
Color,Fernando Baez Mella,101,,The King of Najayo ,197,Spanish,Dominican Republic,R,500000,2012,6.9,126
Color,Warren Sheppard,94,,Fight to the Finish ,60,English,USA,PG-13,150000,2016,4,381
Color,Darren Lynn Bousman,97,,Alleluia! The Devil's Carnival ,259,English,USA,,500000,2016,7.4,707
Color,Justin Paul Miller,90,,The Sound and the Shadow ,30,English,USA,R,,2014,8.3,70
Color,Joel Paul Reisig,108,,Rodeo Girl ,62,English,USA,PG,500000,2016,5.7,0
Color,Catherine Gund,82,21199,Born to Fly: Elizabeth Streb vs. Gravity ,40,English,USA,,500000,2014,6.8,44
